time,open,high,low,close,,,,,Equity,Trade PnL %,PineConnector,Bullish Entry,Bearish Entry
1703692800,0.63349,0.64309,0.63134,0.63934,0.5763205,0.64857925,NaN,NaN,2229892.471092697,NaN,0,0,0
1703707200,0.63948,0.642,0.63155,0.63455,0.5763205,0.64857925,NaN,NaN,2225772.556742497,NaN,0,0,0
1703721600,0.63493,0.64938,0.63333,0.64203,0.60535,NaN,NaN,NaN,2232206.159944897,NaN,0,0,0
1703736000,0.64177,0.65782,0.62865,0.63719,0.60535,NaN,NaN,NaN,2224858.312164497,NaN,110000000.60535,1,0
1703750400,0.63662,0.6504,0.63384,0.64374,0.60535,NaN,NaN,NaN,2235046.8798704967,NaN,0,0,0
1703764800,0.64356,0.64522,0.62541,0.6295,0.60535,NaN,NaN,NaN,2212896.4670256968,NaN,0,0,0
1703779200,0.62893,0.6337,0.62721,0.63331,0.60535,NaN,NaN,NaN,2218822.946866897,NaN,0,0,0
1703793600,0.63235,0.63726,0.62642,0.63512,0.60535,NaN,NaN,NaN,2221638.413668097,NaN,0,0,0
1703808000,0.63562,0.63601,0.622,0.63171,0.60535,NaN,NaN,NaN,2216334.136434897,NaN,0,0,0
1703822400,0.63176,0.63322,0.62369,0.62421,0.60535,NaN,NaN,NaN,2204667.837534897,NaN,0,0,0
1703836800,0.62451,0.63299,0.62434,0.63188,0.60535,NaN,NaN,NaN,2216598.572543297,NaN,0,0,0
1703851200,0.63188,0.63679,0.6215,0.62466,0.60535,NaN,NaN,NaN,2205367.8154688966,NaN,0,0,0
1703865600,0.62463,0.62665,0.61643,0.62349,0.60535,NaN,NaN,NaN,2203547.8728404967,NaN,0,0,0
1703880000,0.62348,0.62348,0.6123,0.62326,0.60535,NaN,NaN,NaN,2203190.106340897,NaN,0,0,0
1703894400,0.623,0.62477,0.61939,0.62071,0.60535,NaN,NaN,NaN,2199223.564714897,NaN,0,0,0
1703908800,0.62071,0.62662,0.6207,0.62203,0.60535,NaN,NaN,NaN,2201276.8333212966,NaN,0,0,0
1703923200,0.62204,0.62305,0.61643,0.62058,0.6123,NaN,NaN,NaN,2199021.348867297,NaN,0,0,0
1703937600,0.6206,0.62917,0.62058,0.62889,0.6123,NaN,NaN,NaN,2211947.6080484972,NaN,0,0,0
1703952000,0.62849,0.62946,0.62454,0.62501,0.6123,NaN,NaN,NaN,2205912.242750897,NaN,0,0,0
1703966400,0.62501,0.62559,0.62066,0.62066,0.61643,NaN,NaN,NaN,2199145.789388897,NaN,0,0,0
1703980800,0.62058,0.62337,0.6182,0.62031,0.61643,NaN,NaN,NaN,2198601.362106897,NaN,0,0,0
1703995200,0.62023,0.6242,0.62008,0.62339,0.61643,NaN,NaN,NaN,2203392.322188497,NaN,0,0,0
1704009600,0.6234,0.62762,0.62211,0.62317,0.61643,NaN,NaN,NaN,2203050.110754097,NaN,0,0,0
1704024000,0.62312,0.6251,0.62037,0.62208,0.6182,NaN,NaN,NaN,2201354.608647297,NaN,0,0,0
1704038400,0.62205,0.62378,0.62001,0.6204,0.6182,NaN,NaN,NaN,2198741.357693697,NaN,0,0,0
1704052800,0.6204,0.62068,0.6063,0.61458,NaN,NaN,NaN,NaN,2194670.635213176,-0.2720453431561457,0.5,0,0
1704067200,0.615,0.6184,0.6115,0.61296,NaN,NaN,NaN,NaN,2194670.635213176,NaN,0,0,0
1704081600,0.61295,0.61522,0.60786,0.61502,NaN,NaN,NaN,NaN,2194670.635213176,NaN,0,0,0
1704096000,0.61507,0.61998,0.61437,0.61998,0.605196,0.6298060000000001,NaN,NaN,2206861.9534939756,NaN,110000000.605196,1,0
1704110400,0.62017,0.62197,0.61851,0.62174,0.605196,0.6298060000000001,NaN,NaN,2211231.9576027757,NaN,0,0,0
1704124800,0.62145,0.62613,0.62007,0.62613,0.605196,0.6298060000000001,NaN,NaN,2222132.1383059756,NaN,0,0,0
1704139200,0.62614,0.63118,0.62572,0.62968,0.61507,NaN,NaN,NaN,2230946.635229976,NaN,0,0,0
1704153600,0.62969,0.63576,0.62928,0.63453,0.61507,NaN,NaN,NaN,2251239.473240776,NaN,110000000.61507,1,0
1704168000,0.63444,0.63495,0.62857,0.63152,0.61507,NaN,NaN,NaN,2238634.7820402756,NaN,0,0,0
1704182400,0.63153,0.64,0.62968,0.63227,0.61507,NaN,NaN,NaN,2241775.4858277757,NaN,0,0,0
1704196800,0.6324,0.6338,0.62262,0.62536,0.61507,NaN,NaN,NaN,2212839.134932276,NaN,0,0,0
1704211200,0.62583,0.629,0.62187,0.6278,0.61507,NaN,NaN,NaN,2223056.8912542756,NaN,0,0,0
1704225600,0.62765,0.6292,0.62424,0.62461,0.61507,NaN,NaN,NaN,2209698.431144776,NaN,0,0,0
1704240000,0.62462,0.62804,0.62301,0.6262,0.61507,NaN,NaN,NaN,2216356.723174276,NaN,0,0,0
1704254400,0.62625,0.6394,0.62625,0.6323,0.62187,NaN,NaN,NaN,2241901.113979276,NaN,0,0,0
1704268800,0.63232,0.63634,0.61272,0.61902,NaN,NaN,NaN,NaN,2197563.281346744,0.1318032003142503,0.5,0,0
1704283200,0.61914,0.61914,0.45411,0.57729,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704297600,0.57665,0.58045,0.56747,0.57405,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704312000,0.57381,0.59032,0.57381,0.58252,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704326400,0.5828,0.58356,0.57025,0.58182,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704340800,0.5816,0.58496,0.57469,0.57496,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704355200,0.5761,0.57888,0.57146,0.57708,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704369600,0.57728,0.58884,0.57605,0.58618,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704384000,0.58618,0.5898,0.5811,0.58748,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704398400,0.58748,0.59428,0.58588,0.58721,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704412800,0.5876,0.58915,0.5558,0.57644,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704427200,0.57652,0.57847,0.57286,0.57406,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704441600,0.57378,0.57942,0.5666,0.56909,NaN,NaN,NaN,NaN,2197563.281346744,NaN,0,0,0
1704456000,0.56909,0.57282,0.56026,0.56368,0.553877,0.5919095000000001,NaN,NaN,2189007.6715248437,NaN,110000000.553877,1,0
1704470400,0.5637,0.57028,0.55348,0.56802,NaN,NaN,NaN,NaN,2173065.2672389923,-1.1147808263677612,0.5,0,0
1704484800,0.56802,0.57632,0.56801,0.57632,NaN,NaN,NaN,NaN,2173065.2672389923,NaN,0,0,0
1704499200,0.57601,0.57601,0.57147,0.57196,NaN,NaN,NaN,NaN,2173065.2672389923,NaN,0,0,0
1704513600,0.57224,0.57385,0.558,0.5647,0.5527989999999999,0.6009815000000002,NaN,NaN,2163806.718997192,NaN,110000000.552799,1,0
1704528000,0.56481,0.56735,0.56202,0.56637,0.5527989999999999,0.6009815000000002,NaN,NaN,2165857.3523610923,NaN,0,0,0
1704542400,0.56637,0.57359,0.5655,0.57121,0.5527989999999999,0.6009815000000002,NaN,NaN,2171800.505343892,NaN,0,0,0
1704556800,0.57129,0.57261,0.56745,0.56948,0.5527989999999999,0.6009815000000002,NaN,NaN,2169676.196529792,NaN,0,0,0
1704571200,0.56979,0.5706,0.56461,0.56829,0.5527989999999999,0.6009815000000002,NaN,NaN,2168214.9667674922,NaN,0,0,0
1704585600,0.56764,0.57136,0.56531,0.56687,0.5527989999999999,0.6009815000000002,NaN,NaN,2166471.314446092,NaN,0,0,0
1704600000,0.56683,0.57019,0.5658,0.5694,0.5527989999999999,0.6009815000000002,NaN,NaN,2169577.9625961925,NaN,0,0,0
1704614400,0.56942,0.57298,0.56496,0.56669,0.5527989999999999,0.6009815000000002,NaN,NaN,2166250.2880954924,NaN,0,0,0
1704628800,0.56656,0.57057,0.56419,0.56761,0.5527989999999999,0.6009815000000002,NaN,NaN,2167379.9783318923,NaN,0,0,0
1704643200,0.56761,0.56859,0.56125,0.56777,0.5527989999999999,0.6009815000000002,NaN,NaN,2167576.446199092,NaN,0,0,0
1704657600,0.56755,0.56791,0.54638,0.55129,NaN,NaN,NaN,NaN,2148758.5802722676,-1.1185438069058868,0.5,0,0
1704672000,0.55131,0.58147,0.5452,0.55985,NaN,NaN,NaN,NaN,2148758.5802722676,NaN,0,0,0
1704686400,0.56008,0.56552,0.55434,0.55749,NaN,NaN,NaN,NaN,2148758.5802722676,NaN,0,0,0
1704700800,0.55434,0.56358,0.55434,0.56246,NaN,NaN,NaN,NaN,2148758.5802722676,NaN,0,0,0
1704715200,0.5628,0.56999,0.56249,0.56606,0.543814,0.5907689999999999,NaN,NaN,2152814.3900866676,NaN,110000000.543814,1,0
1704729600,0.56662,0.58186,0.56445,0.58126,0.543814,0.5907689999999999,NaN,NaN,2171724.9143746677,NaN,0,0,0
1704744000,0.58121,0.58166,0.57502,0.57805,0.543814,0.5907689999999999,NaN,NaN,2167731.3102322677,NaN,0,0,0
1704758400,0.57804,0.57866,0.56706,0.5733,0.543814,0.5907689999999999,NaN,NaN,2161821.7713922677,NaN,0,0,0
1704772800,0.57343,0.57539,0.56835,0.57178,0.543814,0.5907689999999999,NaN,NaN,2159930.7189634675,NaN,0,0,0
1704787200,0.57195,0.57322,0.5623,0.56893,0.543814,0.5907689999999999,NaN,NaN,2156384.9956594678,NaN,0,0,0
1704801600,0.56893,0.56977,0.55437,0.5602,0.543814,0.5907689999999999,NaN,NaN,2145523.8853282677,NaN,0,0,0
1704816000,0.55994,0.57699,0.556,0.57287,0.543814,0.5907689999999999,NaN,NaN,2161286.8026130674,NaN,0,0,0
1704830400,0.57312,0.57879,0.55617,0.5671,0.543814,0.5907689999999999,NaN,NaN,2154108.2680642675,NaN,0,0,0
1704844800,0.56703,0.57218,0.56645,0.56955,0.543814,0.5907689999999999,NaN,NaN,2157156.3459922676,NaN,0,0,0
1704859200,0.56954,0.57204,0.56294,0.56359,0.543814,0.5907689999999999,NaN,NaN,2149741.4298898675,NaN,0,0,0
1704873600,0.56361,0.56775,0.55845,0.56389,0.543814,0.5907689999999999,NaN,NaN,2150114.6639218675,NaN,0,0,0
1704888000,0.56361,0.57877,0.54923,0.57026,0.543814,0.5907689999999999,NaN,NaN,2158039.6665346674,NaN,0,0,0
1704902400,0.57035,0.58022,0.56368,0.57913,0.543814,0.5907689999999999,NaN,NaN,2169074.9527474674,NaN,0,0,0
1704916800,0.57932,0.61428,0.5635,0.60085,0.5628,NaN,NaN,NaN,2196097.0966642676,NaN,0,0,0
1704931200,0.60095,0.60287,0.59372,0.60282,0.5628,NaN,NaN,NaN,2199731.3262113673,NaN,110000000.5628,1,0
1704945600,0.6029,0.60587,0.58666,0.59765,0.5628,NaN,NaN,NaN,2190027.7111792676,NaN,0,0,0
1704960000,0.59725,0.61465,0.59567,0.61209,0.5628,NaN,NaN,NaN,2217130.2645764677,NaN,0,0,0
1704974400,0.61138,0.62388,0.59522,0.60116,0.5628,NaN,NaN,NaN,2196615.6587155676,NaN,0,0,0
1704988800,0.60114,0.60636,0.59196,0.60506,0.5628,NaN,NaN,NaN,2203935.6004225677,NaN,0,0,0
1705003200,0.60505,0.60688,0.59858,0.60193,0.5628,NaN,NaN,NaN,2198060.877975668,NaN,0,0,0
1705017600,0.60198,0.60366,0.59061,0.59805,0.5628,NaN,NaN,NaN,2190778.4744312675,NaN,0,0,0
1705032000,0.59822,0.60067,0.59366,0.59509,0.5628,NaN,NaN,NaN,2185222.826366468,NaN,0,0,0
1705046400,0.59459,0.60232,0.58887,0.60039,0.5628,NaN,NaN,NaN,2195170.4394554677,NaN,0,0,0
1705060800,0.60037,0.60115,0.58367,0.58697,0.5628,NaN,NaN,NaN,2169982.3323508673,NaN,0,0,0
1705075200,0.58686,0.59084,0.56581,0.57925,0.5628,NaN,NaN,NaN,2155492.6015872676,NaN,0,0,0
1705089600,0.57915,0.583,0.5545,0.57,NaN,NaN,NaN,NaN,2126411.4910374363,-1.04,0.5,0,0
1705104000,0.56962,0.57254,0.5635,0.57175,NaN,NaN,NaN,NaN,2126411.4910374363,NaN,0,0,0
1705118400,0.57152,0.57584,0.57127,0.57481,NaN,NaN,NaN,NaN,2126411.4910374363,NaN,0,0,0
1705132800,0.57485,0.57691,0.57042,0.57387,0.5538145,0.60634325,NaN,NaN,2125321.271652636,NaN,110000000.5538145,1,0
1705147200,0.57423,0.57648,0.5715,0.57464,0.5538145,0.60634325,NaN,NaN,2126177.8725978364,NaN,0,0,0
1705161600,0.5742,0.5755,0.57123,0.57457,0.5538145,0.60634325,NaN,NaN,2126099.9997846363,NaN,0,0,0
1705176000,0.57451,0.57736,0.57397,0.57456,0.5538145,0.60634325,NaN,NaN,2126088.8750970364,NaN,0,0,0
1705190400,0.57463,0.57541,0.57194,0.57374,0.5538145,0.60634325,NaN,NaN,2125176.6507138363,NaN,0,0,0
1705204800,0.57364,0.57624,0.57191,0.57531,0.5538145,0.60634325,NaN,NaN,2126923.2266670363,NaN,0,0,0
1705219200,0.57518,0.57968,0.57503,0.57671,0.5538145,0.60634325,NaN,NaN,2128480.682931036,NaN,0,0,0
1705233600,0.5764,0.57821,0.57455,0.57733,0.5538145,0.60634325,NaN,NaN,2129170.4135622364,NaN,0,0,0
1705248000,0.57729,0.587,0.57418,0.57677,0.5538145,0.60634325,NaN,NaN,2128547.4310566364,NaN,0,0,0
1705262400,0.5757,0.5922,0.5728,0.57625,0.5538145,0.60634325,NaN,NaN,2127968.947301436,NaN,0,0,0
1705276800,0.57625,0.58913,0.57625,0.58573,0.5538145,0.60634325,NaN,NaN,2138515.1511462363,NaN,0,0,0
1705291200,0.58614,0.58699,0.57625,0.57728,0.5538145,0.60634325,NaN,NaN,2129114.790124236,NaN,0,0,0
1705305600,0.57711,0.5812,0.57629,0.57869,0.5538145,0.60634325,NaN,NaN,2130683.3710758365,NaN,0,0,0
1705320000,0.5786,0.57959,0.56855,0.56913,0.5538145,0.60634325,NaN,NaN,2120048.1697302363,NaN,0,0,0
1705334400,0.56967,0.58129,0.56964,0.58066,0.5538145,0.60634325,NaN,NaN,2132874.9345330363,NaN,0,0,0
1705348800,0.58049,0.58101,0.574,0.57565,0.5538145,0.60634325,NaN,NaN,2127301.4660454364,NaN,0,0,0
1705363200,0.57577,0.57815,0.57164,0.57758,0.5538145,0.60634325,NaN,NaN,2129448.5307522365,NaN,0,0,0
1705377600,0.57758,0.57785,0.57141,0.57593,0.5538145,0.60634325,NaN,NaN,2127612.9572982364,NaN,0,0,0
1705392000,0.57546,0.57655,0.57272,0.57362,0.5538145,0.60634325,NaN,NaN,2125043.1544626364,NaN,0,0,0
1705406400,0.57418,0.5776,0.56593,0.57548,0.5538145,0.60634325,NaN,NaN,2127112.3463562364,NaN,0,0,0
1705420800,0.57509,0.57854,0.57303,0.57795,0.5538145,0.60634325,NaN,NaN,2129860.1441934365,NaN,0,0,0
1705435200,0.57815,0.57981,0.57539,0.57562,0.5538145,0.60634325,NaN,NaN,2127268.091982636,NaN,0,0,0
1705449600,0.57575,0.5762,0.57348,0.57492,0.5538145,0.60634325,NaN,NaN,2126489.3638506364,NaN,0,0,0
1705464000,0.57483,0.57544,0.5687,0.5721,0.5538145,0.60634325,NaN,NaN,2123352.201947436,NaN,0,0,0
1705478400,0.57197,0.57238,0.56924,0.57028,0.5538145,0.60634325,NaN,NaN,2121327.5088042365,NaN,0,0,0
1705492800,0.57027,0.57141,0.56638,0.56865,0.5538145,0.60634325,NaN,NaN,2119514.1847254364,NaN,0,0,0
1705507200,0.56858,0.57124,0.56122,0.57104,0.5538145,0.60634325,NaN,NaN,2122172.9850618364,NaN,0,0,0
1705521600,0.57112,0.57252,0.56684,0.5681,0.5538145,0.60634325,NaN,NaN,2118902.3269074364,NaN,0,0,0
1705536000,0.56811,0.56811,0.56303,0.56589,0.5538145,0.60634325,NaN,NaN,2116443.7709478363,NaN,0,0,0
1705550400,0.56589,0.56802,0.56433,0.56797,0.5538145,0.60634325,NaN,NaN,2118757.705968636,NaN,0,0,0
1705564800,0.56806,0.56852,0.56155,0.56249,0.5538145,0.60634325,NaN,NaN,2112661.3771638363,NaN,0,0,0
1705579200,0.5626,0.56349,0.5582,0.56179,0.5538145,0.60634325,NaN,NaN,2111882.6490318365,NaN,0,0,0
1705593600,0.5618,0.56219,0.54251,0.54555,NaN,NaN,NaN,NaN,2102584.8719858746,-1.120508384759384,0.5,0,0
1705608000,0.54598,0.5523,0.5456,0.5513,NaN,NaN,NaN,NaN,2102584.8719858746,NaN,0,0,0
1705622400,0.5515,0.55298,0.54445,0.54939,NaN,NaN,NaN,NaN,2102584.8719858746,NaN,0,0,0
1705636800,0.54882,0.55154,0.54655,0.54691,0.5412305000000001,0.5610592499999999,NaN,NaN,2096753.8547598748,NaN,110000000.5412305,1,0
1705651200,0.54667,0.55082,0.54553,0.54982,0.5412305000000001,0.5610592499999999,NaN,NaN,2105637.760585875,NaN,0,0,0
1705665600,0.54984,0.55037,0.53685,0.53827,NaN,NaN,NaN,NaN,2078994.4569575528,-1.1219720707892666,0.5,0,0
1705680000,0.53829,0.54631,0.52129,0.54547,NaN,NaN,NaN,NaN,2078994.4569575528,NaN,0,0,0
1705694400,0.54547,0.54854,0.54336,0.54386,NaN,NaN,NaN,NaN,2078994.4569575528,NaN,0,0,0
1705708800,0.54382,0.54397,0.53893,0.54313,NaN,NaN,NaN,NaN,2078994.4569575528,NaN,0,0,0
1705723200,0.54312,0.55183,0.54312,0.54898,0.520534,0.577014,NaN,NaN,2084941.8997017527,NaN,110000000.520534,1,0
1705737600,0.54887,0.55136,0.54355,0.54893,0.520534,0.577014,NaN,NaN,2084891.1536032527,NaN,0,0,0
1705752000,0.54886,0.55054,0.54711,0.54751,0.520534,0.577014,NaN,NaN,2083449.9644058528,NaN,0,0,0
1705780800,0.54852,0.55393,0.54,0.55337,0.520534,0.577014,NaN,NaN,2089397.4071500527,NaN,0,0,0
1705795200,0.55318,0.55485,0.54951,0.55374,0.520534,0.577014,NaN,NaN,2089772.9282789528,NaN,0,0,0
1705809600,0.5534,0.55395,0.55032,0.55188,0.520534,0.577014,NaN,NaN,2087885.1734147528,NaN,0,0,0
1705824000,0.55188,0.55408,0.55085,0.55181,0.520534,0.577014,NaN,NaN,2087814.1288768528,NaN,0,0,0
1705838400,0.55211,0.55455,0.55027,0.55123,0.520534,0.577014,NaN,NaN,2087225.4741342529,NaN,0,0,0
1705852800,0.55157,0.55235,0.54911,0.55053,0.520534,0.577014,NaN,NaN,2086515.0287552527,NaN,0,0,0
1705867200,0.55092,0.55124,0.54547,0.54568,0.520534,0.577014,NaN,NaN,2081592.6572007528,NaN,0,0,0
1705881600,0.54588,0.5489,0.54,0.54141,0.520534,0.577014,NaN,NaN,2077258.9403888527,NaN,0,0,0
1705896000,0.5414,0.54163,0.53443,0.53655,0.520534,0.577014,NaN,NaN,2072326.4196146526,NaN,0,0,0
1705910400,0.53641,0.53709,0.52567,0.53091,0.520534,0.577014,NaN,NaN,2066602.2597038527,NaN,0,0,0
1705924800,0.53091,0.53378,0.52301,0.5281,0.520534,0.577014,NaN,NaN,2063750.3289681529,NaN,0,0,0
1705939200,0.52807,0.53507,0.51789,0.52494,NaN,NaN,NaN,NaN,2055655.6302556458,-1.1226016800478429,0.5,0,0
1705953600,0.52506,0.53184,0.52506,0.52634,NaN,NaN,NaN,NaN,2055655.6302556458,NaN,0,0,0
